Date,SO2,CO,PM_10,NO2
3/17/2021,1.05371975,0.22309375,27.63636364,3.361401364
3/18/2021,0.424571,0.20032275,27.8,3.016136455
3/19/2021,0.7925525,0.220748625,15.1,3.010876545
3/20/2021,0.458436667,0.262744875,12.8,4.108333364
3/21/2021,0.7396428,0.211095625,11.88888889,4.355040273
3/22/2021,0.841410382,0.232276,14.4,4.748607091
3/23/2021,0.840702529,0.218157125,22.25,5.128244917
3/24/2021,0.682261176,0.28571875,22,5.136229167
3/25/2021,0.588435882,0.21339775,27.88888889,4.634127083
3/26/2021,0.7877375,0.202146375,21.11111111,5.222569583
3/27/2021,0.884047912,0.224463375,17.77777778,3.027083333
3/28/2021,0.462106265,0.157140625,20.11111111,3.272142083
3/29/2021,0.477889147,0.177,18.09090909,5.143876167
3/30/2021,0.690910618,0.20731475,20.9,4.437771667
3/31/2021,0.367987118,0.1721405,17.2,3.572787333
4/1/2021,0.587207618,0.15155725,15.2,3.802483727
4/2/2021,0.467361088,0.1805745,19.3,5.441873273
4/3/2021,0.522499824,0.25145325,17.2,6.636811727
4/4/2021,0.709525029,0.21913025,17.5,4.947121182
4/5/2021,1.023529441,0.251500125,24.8,6.875247
4/6/2021,1.128109972,0.218835375,23.7,5.653409
4/7/2021,0.698515583,0.2215,25.3,4.964387727
4/8/2021,0.750748278,0.238121375,23.6,6.482575727
4/9/2021,0.913121306,0.265293875,22.7,4.565510273
4/10/2021,0.802127167,0.25818225,22.25,4.561742455
4/11/2021,0.829398139,0.26373425,14.6,4.899189909
4/12/2021,0.557460056,0.3091505,20.11111111,6.637619455
4/13/2021,1.922303472,0.323967,20.33333333,6.744211091
4/14/2021,1.151294333,0.268437125,24.75,5.373201636
4/15/2021,0.475173306,0.232890625,23.875,3.58056225
4/16/2021,0.4728385,0.236389125,24.27272727,4.352651455
4/17/2021,0.424013472,0.242729375,26.22222222,2.708333273
4/18/2021,0.443608389,0.191875125,19.44444444,2.722108182
4/19/2021,0.597845417,0.228640625,12.22222222,6.136742273
4/20/2021,0.488115917,0.258641625,16.22222222,6.495695636
4/21/2021,0.534908,0.210692875,19.44444444,4.514922545
4/22/2021,0.751341167,0.225874875,22.83333333,5.520742091
4/23/2021,0.691813389,0.226188375,25.8,4.820833273
4/24/2021,0.615091694,0.1855155,30.3,2.440638545
4/25/2021,0.689593389,0.168921875,23.3,3.594435909
4/26/2021,0.74715175,0.28220325,15.3,7.582959455
4/27/2021,1.089086306,0.22209575,19.9,4.757715364
4/28/2021,1.339375194,0.20346875,23.27272727,4.271258818
4/29/2021,0.746281917,0.20400475,21.8,4.013636273
4/30/2021,0.797439444,0.186938,22.7,4.315146364
5/1/2021,1.019477111,0.19759375,22.5,3.567803
5/2/2021,0.8826206,0.210448,18.3,2.750208818
5/3/2021,0.974328743,0.1897345,22.7,2.746445636
5/4/2021,0.915922389,0.183414875,26,3.580303
5/5/2021,0.671213314,0.199472167,21,3.676517273
5/6/2021,0.662311147,0.1286735,17.8,3.585984727
5/7/2021,1.288114147,0.163675667,18.2,5.735930727
5/8/2021,1.087589143,0.203673667,19.8,4.731818091
5/9/2021,0.683704543,0.200243167,17.9,2.290540909
5/10/2021,0.7918588,0.168531833,19.25,3.930154909
5/11/2021,0.660646343,0.226623667,19.5,4.404419182
5/12/2021,0.518863857,0.244131833,19.9,3.918707727
5/13/2021,0.456535029,0.245588625,15.55555556,4.465352182
5/14/2021,0.5491498,0.233782125,17.66666667,5.401811455
5/15/2021,0.582080606,0.254156375,20.1,4.480647273
5/16/2021,0.570907545,0.25086975,18,3.921139727
5/17/2021,0.738125182,0.269927,22,5.377912455
5/18/2021,0.660174086,0.245179375,23.5,5.104393909
5/19/2021,0.511301229,0.209598875,25.2,4.260830545
5/20/2021,0.607708457,0.21184725,27.11111111,4.423126818
5/21/2021,0.540443343,0.228932125,28.8,3.830357091
5/22/2021,0.561030943,0.233380125,21.66666667,3.165892636
5/23/2021,0.707796457,0.213109125,20,3.038217636
5/24/2021,0.853175857,0.223775875,20.4,4.722574182
5/25/2021,0.854890657,0.23433325,21.4,3.901339182
5/26/2021,0.680820743,0.222684375,23.1,4.216598364
5/27/2021,0.655104686,0.21191825,23.1,3.519461
5/28/2021,0.661440229,0.22336325,20.91666667,3.646969818
5/29/2021,0.599580563,0.2015625,16.11111111,2.949242455
5/30/2021,0.608608303,0.18055725,13.33333333,3.0267283
5/31/2021,0.685878469,0.22952075,15.77777778,3.591902
6/1/2021,0.566554438,0.210123125,16,4.488119818
6/2/2021,0.400699971,0.182071,14.88888889,4.614342818
6/3/2021,0.2800742,0.183816625,12.41666667,5.452657273
6/4/2021,0.351984382,0.211544875,14.44444444,5.294128818
6/5/2021,0.462668343,0.180927125,11.7,3.784928182
6/6/2021,0.3917638,0.169437625,14.9,2.523347091
6/7/2021,0.374513457,0.186150875,18,2.716182636
6/8/2021,0.405960686,0.146083875,18,2.521412818
6/9/2021,0.5338388,0.13925575,17.18181818,3.133928833
6/10/2021,0.430373114,0.214403,15.66666667,3.229613167
6/11/2021,0.373088429,0.250327,14.88888889,3.248117667
6/12/2021,0.318517429,0.197645875,13.9,2.3086805
6/13/2021,0.328522457,0.187552125,13.7,2.023624417
6/14/2021,0.452083727,0.2240365,14.9,3.816605417
6/15/2021,0.359184,0.222777375,26.54545455,4.362967909
6/16/2021,0.393395688,0.2145355,20.8,4.726234455
6/17/2021,0.45179,0.21056775,16.2,4.3168361
6/18/2021,0.790386485,0.28780725,29.4,5.492803182
6/19/2021,0.538262862,0.214411375,46.7,2.537878636
6/20/2021,0.46328469,0.183135375,28.7,2.042431545
6/21/2021,0.429622424,0.207562625,26.16666667,2.757507
6/22/2021,0.419046571,0.20520725,23.8,4.291582455
6/23/2021,0.493875257,0.198442875,18.44444444,4.045976
6/24/2021,0.5309585,0.228240375,14.55555556,4.06409725
6/25/2021,0.4387452,0.2274845,13.66666667,3.8564815
6/26/2021,0.537695829,0.18745925,14.6,2.393238417
6/27/2021,0.527335257,0.160463625,13.72727273,1.881111083
6/28/2021,0.674420743,0.178548,16.88888889,2.962765545
6/29/2021,0.496462343,0.197331,12.11111111,3.135773636
6/30/2021,0.470604314,0.25117175,11.66666667,3.9497635
7/1/2021,0.539461571,0.254536375,11.44444444,4.1889
7/2/2021,0.3570868,0.21619325,13.11111111,3.349101182
7/3/2021,0.351491457,0.220427125,16.83333333,3.829166727
7/4/2021,0.411631229,0.22597925,34.6,3.475964182
7/5/2021,0.468625629,0.262859375,36,4.203588455
7/6/2021,0.564277343,0.21525725,17,3.861038909
7/7/2021,0.358506229,0.19926575,17.77777778,3.204989
7/8/2021,0.451188543,0.22425925,22.22222222,3.297237364
7/9/2021,0.599274629,0.25437175,20.75,4.446969727
7/10/2021,0.662083182,0.256213625,17,3.521212182
7/11/2021,0.616457853,0.216072875,24.2,3.2809541
7/12/2021,0.599503576,0.251281125,17.5,4.851524182
7/13/2021,0.579803429,0.265080375,20.5,5.27174
7/14/2021,0.664060353,0.219166833,21.6,4.763924182
7/15/2021,0.608432556,0.242457,20.84615385,4.797077909
7/16/2021,0.680705444,0.251663125,17,4.408207
7/17/2021,0.513950306,0.234201333,12.45454545,3.456559182
7/18/2021,0.595672029,0.223611333,13.63636364,2.980986818
7/19/2021,0.413736,0.2033265,13.36363636,3.65972225
7/20/2021,0.588045778,0.199124167,13.45454545,3.8399985
7/21/2021,0.547053639,0.234535,15.84615385,4.06967075
7/22/2021,0.441456083,0.2108055,14.36363636,3.29785825
7/23/2021,0.4513875,0.1992145,15,2.623572083
7/24/2021,0.436824781,0.2336805,14.63636364,3.234269333
7/25/2021,0.484095969,0.255236167,18,2.88076125
7/26/2021,0.781493188,0.267252125,20.18181818,4.454457667
7/27/2021,0.498577083,0.2599555,17.69230769,4.188916636
7/28/2021,0.474298806,0.247615125,13.45454545,5.131759818
7/29/2021,0.435542889,0.266333167,13.81818182,4.819206833
7/30/2021,0.427976639,0.244378333,16.36363636,3.57724125
7/31/2021,0.428769139,0.194592833,19.45454545,2.9430555
8/1/2021,0.408366306,0.192998833,18.27272727,2.096800083
8/2/2021,0.456723778,0.230284667,16.46153846,3.658707083
8/3/2021,0.410686722,0.202887,14.7,4.383712182
8/4/2021,0.582263417,0.198757,17.3,3.39061525
8/5/2021,0.479634528,0.224694333,20.9,4.53071425
8/6/2021,0.47149475,0.2812345,19.2,5.558921333
8/7/2021,0.500656611,0.259007,14.3,3.8619335
8/8/2021,0.623054417,0.233326333,16.25,2.990716909
8/9/2021,0.622568028,0.242784833,15.1,4.862983182
8/10/2021,0.635760194,0.248599167,14.1,4.769762833
8/11/2021,0.514167889,0.215076333,13.66666667,4.811111083
8/12/2021,0.579501222,0.234256833,13.4,5.361376
8/13/2021,0.537796364,0.222441,13.4,5.631862333
8/14/2021,0.587143364,0.206361167,10.83333333,4.272569417
8/15/2021,0.642953576,0.171284833,16.6,3.6667655
8/16/2021,0.60557425,0.149868,19.8,4.416592333
8/17/2021,0.586399611,0.187480167,24,4.775858917
8/18/2021,0.731971382,0.199595333,15.8,4.225875667
8/19/2021,0.619615194,0.202986,26.5,3.505990917
8/20/2021,0.613628667,0.1968965,26,4.007291667
8/21/2021,0.695097114,0.161319333,20.4,2.942953417
8/22/2021,0.596350286,0.130265167,22.1,2.820567182
8/23/2021,0.641478857,0.162534667,28.3,3.758591333
8/24/2021,0.673920286,0.198172333,39,4.430745
8/25/2021,0.677036143,0.167618,43.4,4.75602275
8/26/2021,0.541297657,0.167539333,22.8,5.754445667
8/27/2021,0.427735455,0.147272667,21.5,4.022710667
8/28/2021,0.396255065,0.114437667,16,2.990151545
8/29/2021,0.484111387,0.091609167,20.375,2.4908066
8/30/2021,0.448028879,0.154354,19.625,3.277993778
8/31/2021,0.422383455,0.16032275,49.375,2.354008
9/1/2021,0.355997182,0.1164035,38.36363636,1.908250444
9/2/2021,0.393525371,0.116625,21,2.7028788
9/3/2021,0.5260872,0.1495415,20.7,3.6880194
9/4/2021,0.370371278,0.239896,15.44444444,3.0370832
9/5/2021,0.429843833,0.21828125,19.3,1.739659
9/6/2021,0.407819694,0.22002075,28.5,3.269709111
9/7/2021,0.438381444,0.1586875,36.25,4.3407894
9/8/2021,0.476815722,0.182018,22.54545455,4.939377545
9/9/2021,0.42496725,0.132448,23.45454545,4.459361455
9/10/2021,0.512531611,0.205056,16.63636364,6.312121364
9/11/2021,0.533638917,0.239719,16.27272727,6.344937909
9/12/2021,0.503390417,0.1945,15.63636364,3.618329364
9/13/2021,0.368155583,0.1829895,15.84615385,4.274096222
9/14/2021,0.489898139,0.15663825,12.54545455,4.005959
9/15/2021,0.512533972,0.156521,9.909090909,4.183543
9/16/2021,0.545161389,0.214052,12.81818182,3.714317182
9/17/2021,0.453221306,0.21605,12.36363636,4.366563273
9/18/2021,0.410073833,0.170097167,8.909090909,3.334410818
9/19/2021,0.527681667,0.172180667,8.833333333,3.346129455
9/20/2021,0.563100833,0.2017915,12.18181818,4.4416667
9/21/2021,0.573523278,0.1676635,12.18181818,3.439285727
9/22/2021,0.582584472,0.103632,11.18181818,4.051836364
9/23/2021,0.543396944,0.165696833,14.75,6.270365455
9/24/2021,0.52270675,0.1885305,15.36363636,5.951348364
9/25/2021,0.629589694,0.204416667,14.33333333,6.114394
9/26/2021,0.608370722,0.2208055,13.4,5.350522455
9/27/2021,0.674128028,0.216034667,15.4,5.5645747
9/28/2021,0.759485083,0.194937333,16.7,5.1175086
9/29/2021,0.673647194,0.264874167,16,5.0360985
9/30/2021,0.650229611,0.2648055,14.54545455,4.4962949
10/1/2021,0.566427972,0.266443833,14.46153846,5.188452727
10/2/2021,0.814325306,0.259632,16.27272727,4.437738727
10/3/2021,0.792556806,0.243458333,12.72727273,4.433269364
10/4/2021,0.721030333,0.261257,14.54545455,6.506222818
10/5/2021,0.560938833,0.258131167,15.8,6.937947636
10/6/2021,0.604641889,0.302915667,14.36363636,7.257186182
10/7/2021,0.67047825,0.255083333,22.30769231,6.207207083
10/8/2021,0.561638194,0.259572333,22.18181818,5.722624333
10/9/2021,0.756205167,0.290701333,14,5.194998667
10/10/2021,1.036689806,0.285659833,12.36363636,3.96379425
10/11/2021,0.544877912,0.292612125,14.27272727,5.68084925
10/12/2021,0.617246,0.28330525,14.63636364,5.1307855
10/13/2021,0.770209235,0.281750125,14.46153846,4.6448865
10/14/2021,0.637643,0.27707475,14.72727273,4.69165725
10/15/2021,0.587094,0.30581375,15.63636364,5.328571417
10/16/2021,0.603720583,0.277213375,15.90909091,3.581249917
10/17/2021,0.567390694,0.246619625,14.09090909,4.545036917
10/18/2021,0.521053588,0.289958375,19.45454545,7.319990083
10/19/2021,0.507471441,0.3006615,20.23076923,6.498263833
10/20/2021,0.586950912,0.299640625,20,6.810704917
10/21/2021,0.689189941,0.30071325,21.8,6.880288182
10/22/2021,0.636576647,0.312732571,22.4,6.542493273
10/23/2021,0.558547438,0.334784833,18.3,4.475984909
10/24/2021,0.565067531,0.299229,14,3.603984636
10/25/2021,0.373094353,0.248159667,13.75,3.426277182
10/26/2021,0.434146088,0.235991833,14,3.855331182
10/27/2021,0.630821588,0.339154667,16.27272727,5.467310909
10/28/2021,0.400991706,0.239917833,20.63636364,3.5674868
10/29/2021,0.299918441,0.217239333,26.8,3.3905954
10/30/2021,0.3704165,0.297652833,11,6.679762
10/31/2021,0.424065971,0.388277667,9.846153846,7.7324621
11/1/2021,0.451781667,0.326930333,13,9.947045455
11/2/2021,0.595658972,0.320316167,15.54545455,7.062749909
11/3/2021,0.635183333,0.340718125,16.72727273,6.629802909
11/4/2021,0.503093389,0.34493225,18.72727273,4.894570667
11/5/2021,0.442079722,0.289703875,8.363636364,5.889545667
11/6/2021,0.764319056,0.257555667,7.307692308,5.728472333
11/7/2021,0.830726028,0.356236,11,5.901262667
11/8/2021,0.76774525,0.413207875,15.18181818,10.00034725
11/9/2021,0.616563139,0.3914975,20,9.619480917
11/10/2021,0.631034528,0.313119875,16.09090909,7.976977667
11/11/2021,0.479734167,0.2721355,13.27272727,6.746314333
11/12/2021,0.611682694,0.355445875,16.41666667,7.920265083
11/13/2021,0.607572583,0.358984375,13.2,5.693749833
11/14/2021,0.483304917,0.354552,12.9,6.32453825
11/15/2021,0.623724722,0.37705725,18.3,8.331102833
11/16/2021,0.602896941,0.438991,21.22222222,9.812844455
11/17/2021,0.725248,0.3312135,18.11111111,6.566530583
11/18/2021,0.628566941,0.3449725,18.66666667,7.56792075
11/19/2021,0.576116118,0.256286125,14.8,6.075883917
11/20/2021,0.582608588,0.276572875,20,5.503819417
11/21/2021,0.380610588,0.2701615,16.6,4.563667917
11/22/2021,0.671097472,0.21139375,12,5.341269917
11/23/2021,0.382153528,0.24075875,12.2,7.88016175
11/24/2021,0.412750139,0.3113595,17.08333333,5.869414167
11/25/2021,0.362082056,0.233302125,14.6,4.740277833
11/26/2021,0.403293389,0.25041375,13.9,4.291865083
11/27/2021,0.399045444,0.263869875,13.5,8.264930583
11/28/2021,0.422008778,0.315166625,15.7,5.173981583
11/29/2021,0.580020111,0.27614875,15.1,7.09935175
11/30/2021,0.476191306,0.452243,21.75,11.9619402
12/1/2021,0.516391611,0.417342375,24.7,12.2304784
12/2/2021,0.475416412,0.35526225,20.72727273,10.24515791
12/3/2021,0.579430469,0.42712675,23.18181818,9.346212091
12/4/2021,0.618153813,0.421104167,21.09090909,7.750378818
12/5/2021,0.556730219,0.339375,17.54545455,5.655991636
12/6/2021,0.405756389,0.340152833,17.25,5.749670545
12/7/2021,0.538505444,0.380994333,13.54545455,6.625378818
12/8/2021,0.463530944,0.3064975,16.63636364,6.921729636
12/9/2021,0.970788528,0.336743,15.16666667,5.603787909
12/10/2021,0.394954889,0.354216333,16.27272727,4.651232818
12/11/2021,0.438907056,0.275340333,15.81818182,3.543275818
12/12/2021,0.429436306,0.307555833,11.61538462,4.915847091
12/13/2021,0.423101056,0.313361,18.66666667,8.516720818
12/14/2021,0.537867194,0.298128167,15.77777778,5.613118364
12/15/2021,0.725788583,0.311020833,16.33333333,5.205554364
12/16/2021,1.138120972,0.319253667,17.22222222,6.286274091
12/17/2021,0.914788361,0.330138167,16.90909091,5.459703182
12/18/2021,0.412442611,0.330201167,16.76923077,4.1201449
12/19/2021,0.456802647,0.307861167,14.54545455,3.120412556
12/20/2021,0.502652029,0.285949,13.90909091,5.05101
12/21/2021,0.522103111,0.150705667,8.5,5.1142318
12/22/2021,0.922678694,0.204179333,11,8.0073611
12/23/2021,0.639075861,0.345215333,16.7,9.9944048
12/24/2021,0.473969833,0.287554167,16.84615385,6.7036776
12/25/2021,0.5718095,0.300076333,17.36363636,4.8461594
12/26/2021,0.4501725,0.316111167,15.18181818,5.2436526
12/27/2021,0.567437278,0.3114445,16.63636364,6.6570834
12/28/2021,0.619049333,0.269138833,17.63636364,5.1387255
12/29/2021,0.470091278,0.256854,18.45454545,3.9597056
12/30/2021,0.383981417,0.232625,17.61538462,4.0726713
12/31/2021,0.318998882,0.192229,13.90909091,2.2925
1/1/2022,0.406038972,0.23704275,19.36363636,1.8536905
1/2/2022,0.399609194,0.162021,18.72727273,1.9758747
1/3/2022,0.728031611,0.11925,14.54545455,3.8540833
1/4/2022,0.464991778,0.205549167,14,9.0607098
1/5/2022,0.723244972,0.2105505,15.30769231,9.2875146
1/6/2022,0.662351194,0.1733195,17,7.2216545
1/7/2022,0.668835111,0.190690167,15.90909091,6.4308333
1/8/2022,0.645936306,0.194659667,16.27272727,4.86
1/9/2022,0.794742083,0.122222333,20.27272727,3.9535454
1/10/2022,0.463681056,0.1854305,16.36363636,4.1077129
1/11/2022,0.5685685,0.215861167,14.16666667,5.5201136
1/12/2022,0.484707889,0.246798833,18.6,9.2904348
1/13/2022,0.560117389,0.296791667,21.63636364,11.3950977
1/14/2022,0.902283167,0.248539167,24.72727273,11.8304166
1/15/2022,0.671893528,0.332486167,19,7.66875
1/16/2022,0.369639139,0.289757,18.90909091,3.520719111
1/17/2022,0.692912528,0.2883055,15.92307692,8.350925778
1/18/2022,0.895198222,0.364067167,12.81818182,9.04725
1/19/2022,0.668146778,0.2885795,16.54545455,9.1410547
1/20/2022,0.685186735,0.2978305,19,7.3570834
1/21/2022,0.831134324,0.431288,19.63636364,7.283333444
1/22/2022,0.537746647,0.349208333,10,4.794246111
1/23/2022,1.009727059,0.3955,9.307692308,7.237079111
1/24/2022,0.671370353,0.432580667,18.72727273,14.79442033
1/25/2022,0.556504412,0.3927445,14.3,7.3930813
1/26/2022,0.576388294,0.342305667,12.2,6.3808307
1/27/2022,0.727883861,0.392138833,19.8,8.6048865
1/28/2022,0.658937889,0.319111833,18.8,5.119858667
1/29/2022,1.772700972,0.352701333,15.76923077,4.747685111
1/30/2022,0.719613583,0.377895667,12.27272727,6.839688444
1/31/2022,1.547684667,0.441624833,20.63636364,11.37098778
2/1/2022,0.918274118,0.299708167,19.18181818,7.631235
2/2/2022,1.05949575,0.303933,20.27272727,8.242831333
2/3/2022,0.876173167,0.300752833,21.4,4.307366
2/4/2022,0.61517475,0.316131667,15.15384615,3.493963222
2/5/2022,0.506747,0.290171667,9.181818182,4.231944333
2/6/2022,0.492376833,0.3637015,10.54545455,7.167993
2/7/2022,0.686312472,0.383715333,11.63636364,7.424537111
2/8/2022,0.715953,0.3797255,11.45454545,8.717808556
2/9/2022,0.713514639,0.338347333,12.90909091,10.79984389
2/10/2022,0.657848778,0.4272705,16.69230769,12.63186011
2/11/2022,0.995760778,0.456922167,21.36363636,12.41018533
2/12/2022,1.019629611,0.442284667,20,8.395635
2/13/2022,0.659976667,0.342138833,12.54545455,3.948442556
2/14/2022,0.618865694,0.397729167,14.90909091,9.240277778
2/15/2022,0.679439417,0.414539667,22,10.95406
2/16/2022,0.766935667,0.349375,23.61538462,5.558117556
2/17/2022,0.685694917,0.295771667,21,3.862621222
2/18/2022,0.574407778,0.310380167,15.36363636,3.401388778
2/19/2022,0.690677833,0.343513833,14.90909091,5.007407444
2/20/2022,0.684497194,0.3771945,17.36363636,6.349831667
2/21/2022,0.970836778,0.348722333,25.36363636,6.417819778
2/22/2022,0.909903722,0.3373245,26.46153846,5.171001667
2/23/2022,0.660315972,0.3469445,20.90909091,6.151925333
2/24/2022,0.838927583,0.363930833,18.63636364,6.114024
2/25/2022,0.596169194,0.358164333,20.45454545,4.878815111
2/26/2022,0.868922,0.424909667,19.27272727,4.904166667
2/27/2022,0.732485111,0.386257,17.18181818,3.752597333
2/28/2022,0.460023444,0.382979167,16.84615385,4.1250647
3/1/2022,0.678671333,0.370399833,17.09090909,7.9633334
3/2/2022,0.843417444,0.418731667,25.45454545,11.9004764
3/3/2022,0.775892167,0.4125515,27.18181818,11.50850178
3/4/2022,0.901862417,0.476425667,27.81818182,12.16145689
3/5/2022,1.133912528,0.383895667,24.72727273,5.339285556
3/6/2022,1.402319294,0.342215167,22.46153846,3.270286111
3/7/2022,0.656952222,0.323694333,26.09090909,3.45625
3/8/2022,0.594543861,0.346348167,23.72727273,4.4220049
3/9/2022,0.610436778,0.279229,21.45454545,3.2508684
3/10/2022,0.758085941,0.299374833,17.63636364,6.1266668
3/11/2022,0.688554778,0.271346167,18.54545455,5.5249532
3/12/2022,0.844513472,0.262132167,13.84615385,2.5266667
3/13/2022,0.492911639,0.3111805,10.90909091,4.1425
3/14/2022,0.576653611,0.343889,16.27272727,5.581896333
3/15/2022,0.524171944,0.266015333,18,5.232533778
3/16/2022,0.426786556,0.264381833,11.9,4.8318405
3/17/2022,0.559445889,0.348225833,17.1,6.059668727
3/18/2022,0.593305361,0.324901167,25.30769231,4.862121273
3/19/2022,0.499842028,0.259618167,16.63636364,5.034469636
3/20/2022,0.472000444,0.299271,13.36363636,5.750929727
3/21/2022,1.409307861,0.3788335,20.54545455,6.099869091
3/22/2022,0.7394465,0.275797667,27.36363636,3.743491364
3/23/2022,0.471503472,0.2842985,22.54545455,3.326078364
3/24/2022,0.505353,0.295284833,14.33333333,5.238975727
3/25/2022,0.70303075,0.259693833,18.54545455,6.174810727
3/26/2022,0.684876611,0.248965333,18,4.103409
3/27/2022,0.828981889,0.304798667,18.45454545,4.008943273
3/28/2022,0.625062972,0.3344375,19,4.364123455
3/29/2022,0.987367278,0.344979333,20.63636364,5.106059
3/30/2022,1.023518889,0.282146,35.07692308,3.718285364
3/31/2022,0.545716167,0.265936333,28.9,4.469697091
4/1/2022,0.621061686,0.25596,19.1,6.191356273
4/2/2022,0.656342806,0.2869025,14.36363636,8.014953818
4/3/2022,0.645706971,0.308222167,12.72727273,4.971947
4/4/2022,0.822346583,0.341972167,17.54545455,5.973175273
4/5/2022,0.622066111,0.274430667,19.76923077,2.876866909
4/6/2022,0.469933528,0.285437667,22.27272727,2.866160727
4/7/2022,0.371938639,0.2381285,22.81818182,2.848755273
4/8/2022,0.325984917,0.239467667,30.90909091,4.728899273
4/9/2022,0.431981944,0.234264,25.72727273,4.638636273
4/10/2022,1.498043167,0.3100695,15.90909091,4.238660909
4/11/2022,0.808573167,0.299895833,23.69230769,4.697449455
4/12/2022,0.956868028,0.305859167,22.36363636,4.0095439
4/13/2022,0.715681028,0.279222167,25.27272727,3.160032818
4/14/2022,0.49275275,0.278953333,21.81818182,4.527503909
4/15/2022,0.746565917,0.308372333,19.09090909,3.417261818
4/16/2022,0.449155361,0.308507,14.63636364,2.274458818
4/17/2022,0.427830306,0.2938055,13.61538462,2.000482182
4/18/2022,0.487197722,0.261291625,18.90909091,3.843409091
4/19/2022,0.457432944,0.302206875,18.09090909,4.524950818
4/20/2022,0.612825611,0.284968875,23.36363636,5.268339545
4/21/2022,0.416431,0.2810675,27.90909091,3.884145
4/22/2022,0.442140583,0.261580625,27,3.2860713
4/23/2022,0.705641771,0.264869875,23.92307692,3.761824727
4/24/2022,1.122036343,0.2702175,20.18181818,2.744593818
4/25/2022,0.746777886,0.338746167,21.81818182,4.4070835
4/26/2022,0.6520624,0.2768465,21.90909091,3.935423
4/27/2022,0.636372257,0.289386625,22.63636364,4.648836818
4/28/2022,0.812454171,0.281395875,22.27272727,5.505391364
4/29/2022,0.698459361,0.30574,21.23076923,5.763484818
4/30/2022,0.534383278,0.309343625,17.63636364,4.35875
5/1/2022,0.437009429,0.30639075,13.90909091,3.309614455
5/2/2022,0.701228829,0.336906125,15,3.974891818
5/3/2022,0.8472138,0.30014725,17.1,3.441900818
5/4/2022,1.023974971,0.31263025,17.3,4.441264727
5/5/2022,0.771519735,0.314822875,17.41666667,3.237838
5/6/2022,0.446649667,0.282270125,21.45454545,3.862321818
5/7/2022,0.373417889,0.309510375,23.63636364,3.233116818
5/8/2022,0.735063417,0.318760375,17.81818182,2.068767273
5/9/2022,0.565045056,0.338854125,17.9,4.016071545
5/10/2022,0.639863171,0.318259,17.4,4.419867727
5/11/2022,0.521351086,0.302953125,19.91666667,4.936179455
5/12/2022,0.493903,0.295696571,19.63636364,4.551572083
5/13/2022,0.676638229,0.333906625,18.27272727,4.400669
5/14/2022,0.606146114,0.312807375,17,3.164236083
5/15/2022,0.553926556,0.32493225,16.27272727,2.484311833
5/16/2022,0.426987278,0.32457775,18.81818182,3.21271225
5/17/2022,0.412664889,0.347446,19.25,3.318476
5/18/2022,0.470858861,0.36365875,20.81818182,3.449532083
5/19/2022,0.551141556,0.36360875,21.27272727,3.261370833
5/20/2022,0.653965278,0.375696125,19.18181818,3.00997025
5/21/2022,0.584255167,0.35732825,39.36363636,2.3600695
5/22/2022,0.47709675,0.323015625,41.90909091,2.80393225
5/23/2022,0.543110528,0.32314575,22.07692308,3.576458417
5/24/2022,0.580168306,0.3046865,20.54545455,3.552430583
5/25/2022,0.684557778,0.317368375,18.81818182,4.021005667
5/26/2022,0.552157833,0.34973425,20.36363636,4.98734225
5/27/2022,0.518919833,0.324753875,20.90909091,3.943465917
5/28/2022,0.620656972,0.331776125,16.72727273,3.962272
5/29/2022,0.529677806,0.388916875,19,2.753712182
5/30/2022,0.587083528,0.316505625,13.2,1.9745833
5/31/2022,0.628054056,0.348819125,13.8,3.46483125
6/1/2022,0.669147306,0.30928625,14.27272727,4.025016333
6/2/2022,0.500900722,0.25301975,14.5,4.511894833
6/3/2022,0.726647056,0.262539,10.3,4.30758675
6/4/2022,0.738673056,0.25382275,8.615384615,4.082986167
6/5/2022,0.586919206,0.2899635,11.54545455,4.04753775
6/6/2022,0.612592353,0.300953,14.90909091,3.563348846
6/7/2022,0.659783333,0.316389625,14.90909091,3.321627692
6/8/2022,0.439394917,0.2500585,15.8,2.623528308
6/9/2022,0.365709361,0.23434475,24.2,2.364578769
6/10/2022,0.40261825,0.2554765,22.38461538,2.898032308
6/11/2022,0.431134889,0.2803595,18.72727273,2.609294846
6/12/2022,0.457717917,0.259047,33,1.777002154
6/13/2022,0.366175472,0.28081725,52.63636364,2.119871692
6/14/2022,0.540328806,0.3032285,53.09090909,3.177771154
6/15/2022,0.647560278,0.268586833,42.36363636,3.151112615
6/16/2022,0.569271722,0.273952333,46.46153846,4.506113769
6/17/2022,0.549658444,0.240292,27.45454545,5.044134385
6/18/2022,0.592467441,0.231527667,22.36363636,2.995696
6/19/2022,0.619815125,0.249680833,18,3.053729615
6/20/2022,0.835478906,0.272158833,18.1,5.011825308
6/21/2022,0.9317945,0.264212333,18.6,5.126061462
6/22/2022,1.750980088,0.259381833,21.66666667,4.602914154
6/23/2022,0.653937059,0.243615,23.55555556,3.380892462
6/24/2022,0.610387824,0.233529,24.44444444,2.895129846
6/25/2022,0.645357886,0.269006833,17.44444444,3.952884538
6/26/2022,0.508561676,0.2322985,13.22222222,2.988822846
6/27/2022,0.680768382,0.225479167,13.4,4.331559846
6/28/2022,0.732143771,0.164902,14,3.962991538
6/29/2022,0.651699606,0.19418125,13,5.510019615
6/30/2022,0.604394121,0.218845,13,5.085745538
