Date,pm10,CO,SO2,NO2
5/10/1994,34,0.9596445,4.203412744,17.29215626
5/11/1994,43,0.997673297,4.61530659,15.56167016
5/12/1994,41,0.783441578,4.59246241,13.38271447
5/13/1994,23.5,0.795910531,6.084167872,11.48503979
5/14/1994,21.58064516,0.679594125,4.093128333,12.74767032
5/15/1994,29,0.684295766,5.057419577,12.00059111
5/16/1994,20,0.745336234,4.230790359,9.998550158
5/17/1994,22,0.740111141,4.668979372,9.198428789
5/18/1994,19.5,0.900881375,3.402873118,10.86457789
5/19/1994,37,0.909563141,4.594369718,13.43090342
5/20/1994,17.54545455,0.849848547,3.831474705,14.00816542
5/21/1994,21,0.830730625,4.992887026,14.78659432
5/22/1994,26,0.855440438,4.968357205,16.40836189
5/23/1994,47,1.037429891,5.890720385,22.26107884
5/24/1994,54,0.852249156,4.878691897,14.66837947
5/25/1994,61,0.836572609,4.581467132,15.97697285
5/26/1994,29.86363636,0.846393391,4.480692513,16.1301151
5/27/1994,29,0.850575453,4.490307329,10.9327877
5/28/1994,29,0.775260438,4.544625447,12.10814315
5/29/1994,21.5,0.721562344,4.485499895,10.38628615
5/30/1994,21,0.624085719,3.507395855,8.5346285
5/31/1994,9,0.838895766,4.064917447,10.8906885
6/1/1994,23.06349206,0.747891453,4.31095125,12.51466
6/2/1994,27,0.764965719,4.066440132,11.052579
6/3/1994,28,0.953011813,4.058342,15.43447605
6/4/1994,25,1.101503094,4.846693145,15.51029885
6/5/1994,23,0.925809516,3.698679421,11.1193206
6/6/1994,20,1.004198172,3.321843987,12.43805485
6/7/1994,25.01666667,0.875591578,3.336413382,11.94966084
6/8/1994,16,0.928107703,3.701477026,14.61580105
6/9/1994,30,0.910811938,4.246878947,15.94632068
6/10/1994,21,1.077875797,4.782902618,19.93505647
6/11/1994,17,0.880946145,3.016975263,13.26179295
6/12/1994,24,0.742575339,2.92039464,9.198423263
6/13/1994,26.875,0.796907734,3.133804551,11.32032695
6/14/1994,37,0.776745703,4.302112679,12.702751
6/15/1994,32,0.933927532,5.245462962,16.13097825
6/16/1994,21,0.948237125,4.533246269,15.74508015
6/17/1994,25,0.99431554,4.281138816,13.48846589
6/18/1994,25,0.970032677,5.008441132,12.41810642
6/19/1994,24.06060606,0.977486548,4.273058743,11.81193753
6/20/1994,22,0.974532129,4.567505595,12.24588779
6/21/1994,28,0.875191952,3.838888382,13.54219289
6/22/1994,30,0.829586188,4.727749487,12.43133568
6/23/1994,29,0.9784315,4.831285158,15.11515532
6/24/1994,46,0.884372984,3.565321618,11.907776
6/25/1994,40.46875,0.803900609,3.573712324,9.5659238
6/26/1994,36.5,0.610258391,3.499503243,9.29856885
6/27/1994,70,0.683322719,4.561673851,9.97654865
6/28/1994,84,0.713200766,3.442837092,11.91757115
6/29/1994,72,0.731941313,3.166544447,12.0634
6/30/1994,36,0.720489625,3.508188934,13.618755
7/1/1994,24.7826087,0.898501828,4.912822132,14.9417261
7/2/1994,13,0.821651359,3.834976684,12.57024455
7/3/1994,16,0.804099516,3.479415171,11.1474983
7/4/1994,24,0.683494703,2.685578776,8.844887579
7/5/1994,41,0.699338891,3.155605513,10.0057697
7/6/1994,38,0.746125375,3.83948375,12.51165495
7/7/1994,28.30434783,0.823022734,3.994396171,13.6788372
7/8/1994,43,0.774533371,3.655110818,11.5839369
7/9/1994,17,0.740854435,2.613222299,9.59056545
7/10/1994,19,0.597034258,3.379988684,8.21119325
7/11/1994,22,0.663522641,3.197827273,10.40034215
7/12/1994,23,0.714498469,4.434036,14.5466821
7/13/1994,46.56716418,0.73235271,6.117196883,15.38701195
7/14/1994,52,0.754431726,3.508803365,12.0968721
7/15/1994,48,0.850295097,4.162014892,12.031643
7/16/1994,54,0.856516387,4.234853595,11.0072341
7/17/1994,104,0.763881177,3.701971699,10.81875915
7/18/1994,71,0.819464016,2.879339542,11.4642886
7/19/1994,32.10447761,0.713674,3.75035364,12.63870595
7/20/1994,22,0.776320328,3.999252773,12.5764896
7/21/1994,30,0.732432141,3.341471013,9.9285117
7/22/1994,21,0.701341656,3.57654377,10.16795285
7/23/1994,18,0.723355406,2.985046829,9.74550535
7/24/1994,21,0.783968719,3.162140618,11.1283392
7/25/1994,29.96774194,1.134480281,4.233133434,17.22990875
7/26/1994,22,0.916809359,3.617895423,13.72848205
7/27/1994,17,0.766184719,4.014570397,12.4190965
7/28/1994,17,0.664795469,3.5501515,10.6307534
7/29/1994,21,0.931472452,3.714605577,15.4030287
7/30/1994,22,0.829911774,3.130299551,9.79630195
7/31/1994,23.86153846,0.759253774,4.126608679,9.326747842
8/1/1994,23,0.850938339,3.363236564,11.70316963
8/2/1994,25,0.818936565,4.586956936,13.30472547
8/3/1994,24,0.854381242,4.607632041,14.302221
8/4/1994,20,0.877816797,5.314485462,13.99333532
8/5/1994,18,0.898885516,3.603392,12.01354295
8/6/1994,14.40298507,0.824983031,2.819850079,12.04867156
8/7/1994,30,0.928980375,3.439325526,12.60787961
8/8/1994,27,0.927297125,4.064077421,15.76398517
8/9/1994,20,0.961665483,4.024891256,16.75529961
8/10/1994,26,0.905517033,4.323426392,14.22782917
8/11/1994,13,0.80168179,4.337356355,13.75022867
8/12/1994,22.64705882,0.823153323,4.129129618,13.103766
8/13/1994,57,0.703328081,3.641234392,9.031086474
8/14/1994,25,0.56278929,2.917072689,6.760227579
8/15/1994,27,0.747831935,3.164935919,10.72954432
8/16/1994,46,0.829695161,3.552000851,12.98578753
8/17/1994,28,0.710770328,2.893922649,9.85002435
8/18/1994,20.52307692,0.673002844,3.429447197,8.480379842
8/19/1994,22,0.827303641,3.598161474,10.91900116
8/20/1994,28,0.765562161,4.102016628,11.20451953
8/21/1994,23,0.647068903,3.174602263,7.500614056
8/22/1994,18,0.787211548,2.967642066,9.496425278
8/23/1994,33,1.050043563,3.524696421,12.76414828
8/24/1994,21.09090909,1.023345387,4.463492038,14.29092711
8/25/1994,28,0.971661129,3.890082141,13.88691526
8/26/1994,36,0.890943125,4.492101064,14.36631842
8/27/1994,36,0.991154359,4.437277649,14.248315
8/28/1994,24,0.982002922,4.81293673,12.06946444
8/29/1994,19.12189804,0.926604453,3.687780961,13.97993822
8/30/1994,19.8030303,1.006787031,3.544170487,13.92159283
8/31/1994,35,0.942453625,4.638481382,14.5014648
9/1/1994,29,0.771799391,4.100276447,11.5941789
9/2/1994,25,0.849787844,3.336642757,12.9682706
9/3/1994,10,0.84896271,3.730746905,11.9225181
9/4/1994,15,0.746633919,3.216898811,10.61685825
9/5/1994,16.54545455,0.728290081,5.158859905,10.5758696
9/6/1994,25,0.985475081,4.307987946,16.29207895
9/7/1994,19.12189804,0.958211306,4.892248292,16.8381589
9/8/1994,19.12189804,0.862860367,4.603466581,15.3112659
9/9/1994,19.12189804,0.889743317,5.016805895,18.42165424
9/10/1994,19,0.7767965,3.820746608,11.60473729
9/11/1994,15.23529412,0.65723425,3.454751625,9.214173429
9/12/1994,34,0.814853219,4.069838542,12.31582362
9/13/1994,30,0.874256922,5.441268806,16.36953595
9/14/1994,26,0.889893156,6.676212944,16.39671752
9/15/1994,34,0.913670875,4.889253865,15.9342849
9/16/1994,29,0.894123609,3.669837892,13.99585671
9/17/1994,33.8358209,0.758800422,4.020115027,10.36840575
9/18/1994,12,0.630379391,2.497232514,6.57469135
9/19/1994,23,0.933354203,4.382237216,12.71614074
9/20/1994,39,0.969990672,5.538441919,15.87917458
9/21/1994,23,1.082896469,5.170318671,19.17833689
9/22/1994,17,1.001928359,3.101313878,14.00014853
9/23/1994,15.3125,1.149055563,3.053795054,11.57071811
9/24/1994,9,1.093325375,3.160518095,10.16399695
9/25/1994,14,0.822353328,2.879914487,7.996206579
9/26/1994,20,0.750750828,2.317172757,10.41207605
9/27/1994,15.5,1.052551766,2.737059605,12.32187195
9/28/1994,25,1.011116578,3.915301079,15.70688905
9/29/1994,19.57575758,0.917243078,3.741053842,13.07746621
9/30/1994,29,0.975486563,4.298768105,12.78027978
10/1/1994,22,0.997265306,3.559141382,12.60491853
10/2/1994,14,0.64739121,2.984602789,7.663819895
10/3/1994,11,0.699800825,4.050169013,9.916920895
10/4/1994,15,0.788286922,4.030436811,11.10329765
10/5/1994,16.24193548,0.832651484,4.279882368,11.88870315
10/6/1994,36,1.040181891,5.357624829,15.95905871
10/7/1994,43,1.228646891,5.857262368,18.70285843
10/8/1994,36,0.864294609,3.553453605,14.62196135
10/9/1994,16,0.757557078,2.588957829,9.4124456
10/10/1994,25,0.775148484,3.088155697,10.92120114
10/11/1994,14,0.941780953,4.957751724,14.24061136
10/12/1994,20,1.066330797,5.072546829,15.70269882
10/13/1994,0,1.276472922,4.774147211,20.09132823
10/14/1994,12,1.342172359,5.447594566,22.80735582
10/15/1994,14,0.753824156,3.818397474,15.44617918
10/16/1994,26,0.708438078,4.764609707,12.33680095
10/17/1994,22.10769231,0.995362297,5.387880039,17.00783764
10/18/1994,21.5,1.213102344,7.14517775,22.63147955
10/19/1994,33,1.148036953,5.889173176,23.74093432
10/20/1994,19.12189804,1.244596344,4.493955921,21.62164264
10/21/1994,19.12189804,1.131044422,3.958728671,15.87187241
10/22/1994,19,1.088792828,4.153992526,14.11137086
10/23/1994,19.25757576,0.919409613,3.405489662,14.19521568
10/24/1994,30,1.121730097,5.013705895,17.45029891
10/25/1994,35,1.059148468,6.423437316,19.50080468
10/26/1994,34,1.278456047,7.494725934,17.88204218
10/27/1994,25,1.067439406,6.957219829,15.46931445
10/28/1994,41,1.168640984,8.915388711,18.33996857
10/29/1994,17.375,0.992875297,6.753729737,16.01134065
10/30/1994,16,0.923740438,5.877730289,15.17261775
10/31/1994,12,1.114971156,5.818841947,17.29561752
11/1/1994,17,0.945559703,2.931563474,12.77454165
11/2/1994,20,0.875691,4.80229175,13.77851535
11/3/1994,28,1.149141094,7.008477092,20.2375846
11/4/1994,23.515625,1.095787781,7.769245763,25.0955534
11/5/1994,19,0.985553328,6.511099237,20.91460305
11/6/1994,18,0.863719984,3.946843711,10.8115037
11/7/1994,28,0.896520125,4.903051885,12.51731362
11/8/1994,36,0.952496047,7.61808841,19.07171238
11/9/1994,20,0.961795952,7.743143923,22.05503933
11/10/1994,13.83870968,0.861453129,4.171435667,13.57472486
11/11/1994,13,0.935778565,4.695627679,14.9259969
11/12/1994,26,0.962068855,6.929867385,18.58651648
11/13/1994,21,0.91623129,9.2485395,17.70521048
11/14/1994,33,1.105460887,8.312454141,18.67943633
11/15/1994,45,1.01559379,7.50460825,18.291438
11/16/1994,13.9516129,0.788397371,6.069290253,14.8480958
11/17/1994,8,0.725548032,5.310942635,17.42250935
11/18/1994,10,0.874859906,3.515940618,18.31584271
11/19/1994,15,0.877851683,5.800180153,16.27249105
11/20/1994,35,0.844466113,6.30130323,15.33425725
11/21/1994,21,0.963664766,4.679674189,16.554504
11/22/1994,19.03030303,1.289644597,5.112925882,13.6865299
11/23/1994,21,0.853100453,5.583958851,13.9946214
11/24/1994,18,0.568425078,5.000892233,9.3959239
11/25/1994,21,0.953088203,8.256909568,17.7347711
11/26/1994,20,1.097522906,7.033053847,16.25848735
11/27/1994,17,0.761885797,4.472431757,12.97107775
11/28/1994,14.1875,0.734282016,3.796636237,13.5111295
11/29/1994,17,0.840793766,6.491650958,17.10185555
11/30/1994,14,1.077300328,7.189947671,16.943037
12/1/1994,21,1.264150406,7.766397474,18.1444384
12/2/1994,29,1.139941097,12.35810932,21.03189725
12/3/1994,19,1.128783871,11.886742,20.79416675
12/4/1994,27.125,1.176119048,13.09690264,22.5362138
12/5/1994,11,1.004890806,5.862220289,16.4154708
12/6/1994,25,1.212048935,6.427234908,16.65500815
12/7/1994,24,1.227135274,7.003695139,15.9908066
12/8/1994,29,0.993833094,6.246949865,12.47664384
12/9/1994,21,1.012516688,8.354934662,18.36816211
12/10/1994,14.93846154,0.837497081,5.877889958,16.59052545
12/11/1994,6,0.713487613,4.750995639,10.9725
12/12/1994,21,0.895023906,7.130958797,15.9629702
12/13/1994,20,1.075237935,9.442723527,24.79465115
12/14/1994,16,0.780744645,6.197574014,21.1044062
12/15/1994,22,0.831004063,6.739185784,20.4708722
12/16/1994,19.13432836,0.915578063,7.480804541,20.3465992
12/17/1994,12,1.116077938,5.207448375,18.2270471
12/18/1994,17,0.995666281,6.018637162,15.85752725
12/19/1994,18,0.872488703,7.002732365,15.08575838
12/20/1994,28,1.250109406,9.324023514,18.80082471
12/21/1994,27,1.368152903,12.74379149,23.90010119
12/22/1994,31.23076923,1.482822344,17.01787078,32.30885248
12/23/1994,5,0.845866469,8.726800855,20.25059157
12/24/1994,12,0.553875125,3.313854473,8.28827
12/25/1994,19,0.664972828,4.064795816,8.8041938
12/26/1994,16,0.981363266,6.964331737,13.43845105
12/27/1994,20,1.305364781,9.094035447,21.96760767
12/28/1994,23.88709677,1.312002844,11.25646508,24.44540352
12/29/1994,31,1.143849266,5.831602803,13.900774
12/30/1994,31,1.0839655,6.559106382,16.4329469
12/31/1994,18,1.52110681,9.532827987,23.33277252
1/1/1995,12,1.356375548,5.407625882,18.86675723
1/2/1995,14,1.052809161,5.698113197,11.19539695
1/3/1995,16.53846154,1.012804629,8.888281145,16.61158032
1/4/1995,27,1.109208823,9.271060276,17.65467673
1/5/1995,20,0.75104129,9.458870382,13.88642836
1/6/1995,34,0.773510629,10.91213703,17.30276173
1/7/1995,9,0.647390258,5.180629895,14.23332514
1/8/1995,15,0.712585065,6.839556744,13.32806318
1/9/1995,25.1875,1.269570734,9.516070782,21.55551177
1/10/1995,31,1.119050859,8.9522345,22.31084927
1/11/1995,29,1.302092016,7.452649908,21.68497209
1/12/1995,36,1.467021688,8.570325769,22.48014177
1/13/1995,23,1.180290313,9.039488885,21.52699795
1/14/1995,30,0.684180694,4.553226216,12.68628132
1/15/1995,11.74193548,0.501504774,2.985817444,7.021175
1/16/1995,15,0.8822025,4.449010055,13.45930509
1/17/1995,13,1.102490234,5.964049936,14.14564791
1/18/1995,24,1.156506306,4.673855684,15.9543285
1/19/1995,22,0.910160097,3.644139539,15.03870377
1/20/1995,11,0.713057855,3.372065947,14.19475177
1/21/1995,13,0.69467621,5.854624329,12.55324432
1/22/1995,10,0.675716806,6.177027171,11.85939555
1/23/1995,15,1.145184233,6.646204289,15.96825064
1/24/1995,11,0.690325717,6.92559775,13.36854886
1/25/1995,20.5,0.8107325,8.165819158,15.54285505
1/26/1995,25,1.027678156,8.375273051,18.30998468
1/27/1995,25.53030303,1.553844781,7.797383551,21.12094936
1/28/1995,22,1.053602578,6.141369645,15.908424
1/29/1995,19,0.832328145,8.466691263,16.05805345
1/30/1995,18,1.193142656,11.2978684,23.46192427
1/31/1995,24,0.923513969,10.47763127,21.83797718
2/1/1995,25.5,0.947404344,10.02022086,22.19895505
2/2/1995,17.56716418,0.851885219,6.116270013,16.43173875
2/3/1995,24.5,0.959833375,7.957412244,20.29041333
2/4/1995,9.5,0.625692548,5.932953724,13.39119219
2/5/1995,13.5,0.485653387,4.261827118,6.750215667
2/6/1995,25,0.769084547,6.499503333,12.86461871
2/7/1995,30.5,1.286988766,10.2269175,23.5818671
2/8/1995,22.359375,0.818709875,11.78394735,17.47199214
2/9/1995,31,0.790382594,10.09389188,16.87016391
2/10/1995,34.5,1.215598391,11.40071715,23.15752636
2/11/1995,25,0.934143774,9.938284895,17.13505432
2/12/1995,13,0.600515355,6.089844171,7.418404182
2/13/1995,35.5,0.959366156,10.23735655,16.99331914
2/14/1995,22.62121212,1.126530047,11.46705483,20.08638927
2/15/1995,28,1.0160305,8.954579368,21.39050076
2/16/1995,22.5,0.963616844,6.180236079,17.66965281
2/17/1995,26,1.099572094,8.649987092,20.25365271
2/18/1995,23,1.200087766,10.69718699,25.61565738
2/19/1995,22.5,1.234541625,9.901985405,24.66489824
2/20/1995,22.796875,1.155100031,7.996899868,23.07008271
2/21/1995,26.66666667,0.873034875,5.832755474,15.89858029
2/22/1995,18,0.781386031,6.922078213,15.42002724
2/23/1995,25,1.052474203,8.219209975,23.9438341
2/24/1995,29.5,1.100380219,6.381042025,16.15007243
2/25/1995,18.5,0.820587903,6.173143269,13.38978605
2/26/1995,19.2295082,0.810788919,6.177890368,16.53396314
2/27/1995,23.5,0.880864306,6.610951338,20.12948741
2/28/1995,26.5,1.185663403,7.499486225,21.51055209
3/1/1995,19.5,0.957197226,5.860288563,16.55832186
3/2/1995,24.5,0.795595871,6.3123143,13.80653568
3/3/1995,27.5,0.907746047,7.7902072,17.30427968
3/4/1995,20.16176471,0.862366969,6.506945875,19.57126155
3/5/1995,25,0.710900719,5.909288637,15.22504114
3/6/1995,35,0.832087359,5.164905213,16.18756705
3/7/1995,26,0.816505641,5.260265125,15.29159018
3/8/1995,18.5,0.722795328,3.288091563,11.64908895
3/9/1995,17,0.736191828,5.531027463,8.979351227
3/10/1995,19.33333333,0.768609641,8.609278763,12.91044695
3/11/1995,26,0.812746281,7.354931925,16.63198291
3/12/1995,23,0.679928125,4.920295782,14.8352355
3/13/1995,66,1.014996109,8.527988375,25.30784955
3/14/1995,45,0.927051141,6.126807359,20.86124614
3/15/1995,60,0.948427016,6.6575149,22.21696082
3/16/1995,26.88235294,0.869411734,6.21821525,21.27265882
3/17/1995,36,0.918981844,5.168653936,16.85791923
3/18/1995,17,0.952717391,4.231752316,12.64661123
3/19/1995,18,0.710609125,4.466711449,10.69261827
3/20/1995,25,0.737418938,3.564289195,13.43524973
3/21/1995,33.5,0.86638675,4.065985179,17.14297282
3/22/1995,20.21538462,0.763633719,5.459064269,13.72857636
3/23/1995,19,0.743935734,4.759918026,12.29127205
3/24/1995,14,0.697978328,4.343386449,10.69191262
3/25/1995,12,0.672996969,4.881397795,8.753347667
3/26/1995,13,0.595130766,5.155931436,9.852728095
3/27/1995,18,0.739617297,4.38470741,13.69084129
3/28/1995,22.73015873,0.853350156,4.798712012,18.38766781
3/29/1995,27,0.852829156,5.41898055,17.74345743
3/30/1995,31.5,0.871066328,4.6597178,16.94419545
3/31/1995,24.5,0.847942219,5.61231865,13.5703681
4/1/1995,24.5,0.778709563,4.27183378,12.62271745
4/2/1995,22,0.749367453,5.115422866,13.8383877
4/3/1995,25.12698413,0.863351188,5.737316232,15.94478929
4/4/1995,34,0.671766145,4.938289113,12.7660339
4/5/1995,22,0.698233689,4.56529375,10.13283595
4/6/1995,23.5,0.739543133,4.78944355,15.01285238
4/7/1995,25,1.006720097,5.446803888,16.8555011
4/8/1995,25.5,0.945884516,5.058028575,16.67752933
4/9/1995,19.78787879,0.875467452,4.752264475,15.56241845
4/10/1995,12.5,0.897971839,3.685349138,13.0573124
4/11/1995,19,0.652638952,4.171697225,11.78814745
4/12/1995,30.5,0.667002984,3.540660475,11.52545975
4/13/1995,18.5,0.786712323,4.721823705,13.73229976
4/14/1995,16,0.720287717,4.406838654,10.7255679
4/15/1995,19.49206349,0.750155733,3.808875885,11.39217486
4/16/1995,19.5,0.676702933,3.888722987,11.55346015
4/17/1995,23.5,0.79267515,4.696374513,15.0097001
4/18/1995,34,0.789674683,5.159567308,15.05787919
4/19/1995,40.5,0.75256965,3.636082138,13.1804158
4/20/1995,29.5,0.714306839,4.803225913,13.97341079
4/21/1995,24.8,0.726612823,3.631279488,14.11452568
4/22/1995,31,0.751308935,5.029010813,11.27241605
4/23/1995,10,0.545609677,3.196285188,6.322759316
4/24/1995,18,0.725508952,3.39942975,12.28613837
4/25/1995,19,0.828554935,4.702212103,14.75796153
4/26/1995,20.5,0.901880935,4.40185595,15.84136558
4/27/1995,23.16923077,0.975479419,3.9282985,16.49213926
4/28/1995,24,0.956240371,3.95481765,14.43646174
4/29/1995,23,0.899877242,3.505390525,11.69861747
4/30/1995,16,0.889571613,2.75933865,12.12383068
5/1/1995,14,0.904318919,3.920512425,11.80880889
5/2/1995,11,0.858196806,4.097959263,14.13535121
5/3/1995,18.03125,0.911822532,4.611890863,13.719132
5/4/1995,29,0.864225613,4.830867925,16.49099555
5/5/1995,23.5,1.000476194,4.000690825,16.47468
5/6/1995,20.5,0.786515339,4.022714188,10.74150716
5/7/1995,19.5,0.719053935,4.005881088,9.357753842
5/8/1995,21.5,0.753281081,3.408557375,10.36894453
5/9/1995,20.52307692,0.740261968,4.51733695,14.56373526
5/10/1995,26.5,0.701960597,2.960260718,14.03967217
5/11/1995,29.5,0.852431387,3.441367974,13.40787594
5/12/1995,25.5,0.965609516,3.735452705,15.00271479
5/13/1995,25,0.820958984,3.458467038,11.20533753
5/14/1995,16,0.650442226,2.732964947,8.949545526
5/15/1995,21.4,0.821684048,3.573424013,12.78282758
5/16/1995,32,0.797602226,4.285762158,16.53152571
5/17/1995,46,0.794506295,3.3337705,16.63234456
5/18/1995,36.5,0.913297258,3.534458103,16.63299605
5/19/1995,28,0.859914194,3.425429808,13.74521325
5/20/1995,31,0.787440607,4.725906436,15.55338925
5/21/1995,23.7704918,0.74521181,4.226145513,16.16710405
5/22/1995,23,0.757713063,3.530770974,14.12505776
5/23/1995,27,0.824013306,3.770417782,15.39669982
5/24/1995,35,0.671906839,3.637615974,12.58658291
5/25/1995,28.5,0.785756081,3.710521205,13.31556191
5/26/1995,23.5,0.860273984,2.842925167,13.64284113
5/27/1995,15.58064516,0.678700645,3.104845205,10.61398857
